ano_aih,uf_sigla,nome_municipio,regiao_nome,numero_habitantes,qtd_total,vl_total,vl_02,vl_03,vl_04,vl_05,vl_07,vl_0409,vl_0415,vl_0304,vl_0201,vl_0202
2026,SC,São Martinho                    ,Sul,,161.0,11110.74,,10966.74,,,,,,,,
2026,SC,São Miguel da Boa Vista         ,Sul,,,,,,,,,,,,,
2026,SC,São Miguel do Oeste             ,Sul,,37513.0,1571852.08,213369.67,243977.38,761168.92,11820.29,48524.59,20541.9,5682.77,20255.13,213.45,25.0
2026,SC,São Pedro de Alcântara          ,Sul,,8359.0,249165.2,,139737.66,75777.86,,,,,504.08,,
2026,SC,Saudades                        ,Sul,,714.0,561620.5,,12421.16,528944.24,,19222.34,,,1473.63,,
2026,SC,Schroeder                       ,Sul,,,,,,,,,,,,,
2026,SC,Seara                           ,Sul,,3223.0,209828.08,6529.45,47745.32,146581.31,,4068.14,46299.7,,371.34,,
2026,SC,Serra Alta                      ,Sul,,,,,,,,,,,,,
2026,SC,Siderópolis                     ,Sul,,,,,,,,,,,,,
2026,SC,Sombrio                         ,Sul,,26964.0,3855005.62,115302.68,168479.91,2737097.6,8077.26,434991.67,798220.67,9202.35,1102.32,,333.0
2026,SC,Sul Brasil                      ,Sul,,,,,,,,,,,,,
2026,SC,Taió                            ,Sul,,1548.0,86635.03,216.9,40323.54,44187.22,,204.0,6841.91,,367.44,,
2026,SC,Tangará                         ,Sul,,1171.0,411648.5,1342.91,21409.67,376875.3,,9934.35,101683.66,,,,
2026,SC,Tigrinhos                       ,Sul,,,,,,,,,,,,,
2026,SC,Tijucas                         ,Sul,,5005.0,939801.89,31379.03,62482.54,793699.57,,47040.75,1318.39,1608.84,,,
2026,SC,Timbé do Sul                    ,Sul,,2132.0,531534.61,7855.49,48411.17,471640.79,,2251.16,40931.55,,1102.32,,
2026,SC,Timbó                           ,Sul,,41740.0,2574566.5,126230.85,360255.33,1130287.67,,238757.49,125185.16,9522.94,2004.79,503.14,
2026,SC,Timbó Grande                    ,Sul,,,,,,,,,,,,,
2026,SC,Três Barras                     ,Sul,,5581.0,145111.84,7572.42,71649.99,60200.03,,611.0,11191.09,,1765.7,,
2026,SC,Treviso                         ,Sul,,,,,,,,,,,,,
2026,SC,Treze de Maio                   ,Sul,,1327.0,423970.73,5716.97,153700.66,258598.78,,3890.32,25248.88,,,,18.0
2026,SC,Treze Tílias                    ,Sul,,,,,,,,,,,,,
2026,SC,Trombudo Central                ,Sul,,3727.0,196692.21,,196432.81,259.4,,,259.4,,,,
2026,SC,Tubarão                         ,Sul,,148898.0,6457617.09,731737.37,1086754.27,2172191.0,11564.52,893389.16,100279.3,42926.28,45759.61,4257.84,4425.5
2026,SC,Tunápolis                       ,Sul,,1362.0,95739.1,,82654.29,11558.72,,204.0,6144.18,,826.74,,
2026,SC,Turvo                           ,Sul,,377.0,45057.21,,21869.55,22259.47,,,973.6,,,,
2026,SC,União do Oeste                  ,Sul,,,,,,,,,,,,,
2026,SC,Urubici                         ,Sul,,508.0,12833.59,,12641.59,,,,,,,,
2026,SC,Urupema                         ,Sul,,,,,,,,,,,,,
2026,SC,Urussanga                       ,Sul,,5250.0,229699.34,6011.71,90482.72,119656.03,,7972.16,,,1353.25,,
2026,SC,Vargeão                         ,Sul,,236.0,240956.68,,6033.52,229092.63,,5501.96,8908.99,,734.88,,
2026,SC,Vargem                          ,Sul,,,,,,,,,,,,,
2026,SC,Vargem Bonita                   ,Sul,,,,,,,,,,,,,
2026,SC,Vidal Ramos                     ,Sul,,562.0,6200.42,,5872.42,,,,,,,,
2026,SC,Videira                         ,Sul,,37863.0,2072347.88,45051.99,262559.82,883579.69,,423047.88,76055.4,13548.73,4467.89,,
2026,SC,Vitor Meireles                  ,Sul,,105.0,2273.47,,2121.47,,,,,,45.93,,
2026,SC,Witmarsum                       ,Sul,,,,,,,,,,,,,
2026,SC,Xanxerê                         ,Sul,,62363.0,5299505.82,266119.31,306239.93,1879342.26,2643.63,1594676.62,4507.54,13450.05,885.75,,1143.0
2026,SC,Xavantina                       ,Sul,,198.0,17773.17,,16351.09,,,,,,390.66,,
2026,SC,Xaxim                           ,Sul,,3213.0,152365.74,3172.4,57904.38,80295.86,,1820.0,21611.29,574.04,,,
2026,SC,Zortéa                          ,Sul,,,,,,,,,,,,,
2026,SE,Amparo do São Francisco         ,Nordeste,,,,,,,,,,,,,
2026,SE,Aquidabã                        ,Nordeste,,317.0,53416.01,,53080.01,,,,,,,,
2026,SE,Aracaju                         ,Nordeste,,277918.0,33915513.58,1076973.34,4003409.19,14050119.82,211124.11,4133170.69,1216066.6,147739.77,186853.28,7185.58,
2026,SE,Arauá                           ,Nordeste,,,,,,,,,,,,,
2026,SE,Areia Branca                    ,Nordeste,,,,,,,,,,,,,
2026,SE,Barra dos Coqueiros             ,Nordeste,,,,,,,,,,,,,
2026,SE,Boquim                          ,Nordeste,,,,,,,,,,,,,
2026,SE,Brejo Grande                    ,Nordeste,,,,,,,,,,,,,
2026,SE,Campo do Brito                  ,Nordeste,,,,,,,,,,,,,
2026,SE,Canhoba                         ,Nordeste,,,,,,,,,,,,,
2026,SE,Canindé de São Francisco        ,Nordeste,,,,,,,,,,,,,
2026,SE,Capela                          ,Nordeste,,2946.0,252412.09,8447.87,72217.82,163152.4,,6650.0,66248.29,,,,
2026,SE,Carira                          ,Nordeste,,,,,,,,,,,,,
2026,SE,Carmópolis                      ,Nordeste,,,,,,,,,,,,,
2026,SE,Cedro de São João               ,Nordeste,,,,,,,,,,,,,
2026,SE,Cristinápolis                   ,Nordeste,,,,,,,,,,,,,
2026,SE,Cumbe                           ,Nordeste,,,,,,,,,,,,,
